CountyGeo,Students Enrolled,Total Days Lost,All Student Days Lost per 100 Students,Black Students,Black Days Lost,Black Days Lost per 100 Students,Latino Students,Latino Days Lost,Latino Days Lost per 100 Students,White Students Enrolled,White Days Lost,White Days Lost per 100 Students,SWD Enrolled,SWD Days Lost,SWD Days Lost per 100 Students,SWoD Enrolled,SWoD Days Lost,SWoD Days Lost per 100 Students,Native American Students Enrolled,Native American Days Lost,Native American Days Lost per 100 Students,Pac. Islander Students Enrolled,Pac. Islander Days Lost,Pac. Islander Lost per 100 Students,Asian Students Enrolled,Asian Days Lost,Asian Days Lost per 100 Students,Law Enforcement,LEO-to-Student Ratio,Counselors,Counselor-to-Student Ratio,Teachers,Teacher-to-Student Ratio,Nurses,Nurse-to-Student Ratio,Psychologists,Psych-to-Student Ratio,Social Workers,SW-to-Student Ratio,Non-matching,Remove from CNC Map,CNC Students Enrolled,Percent of Schools w Cops and No Counselors,Number of Schools,SOC Enrolled,Number of CNC SCHOOLS,Security Guards,MTW Status,,,
51053,"4,420","2,033",46,"1,528","1,001",66,253,38,15,"2,377",733,31,413,451,109,"3,993","1,582",40,10,0,0,6,0,0,17,82,482,3,1473,14,327,292,15,9,491,0,0,0,0,Matching,,,0.0%,12,202,,0,Matching and updated,,,
5015,"4,419",288,7,38,12,32,"1,146",48,4,"3,005",213,7,443,42,9,"3,949",246,6,41,6,15,104,8,8,48,0,0,5,884,14,316,426,10,9,453,1,5091,1,4073,Matching,,,0.0%,11,231,,0.1,Matching and updated,,,
17137,"4,418",139,3,352,20,6,153,13,8,"3,527",103,3,896,55,6,"3,487",84,2,12,3,25,6,0,0,41,0,0,0,0,6,803,391,11,1,3662,2,1831,1,3662,Matching,,,0.0%,8,833,,0,Matching and updated,,,
47025,"4,417",597,14,47,2,4,54,1,2,"4,215",594,14,539,155,29,"3,864",442,11,10,0,0,2,0,0,20,0,0,2,2209,5,883,297,15,4,886,2,1471,3,1108,Matching,,,0.0%,8,229,,0,Matching and updated,,,
18079,"4,414","2,236",51,19,8,42,233,16,7,"4,061","2,178",54,784,843,108,"3,606","1,393",39,8,1,13,0,0,0,4,0,0,2,1977,13,340,266,17,2,2418,1,2953,2,1841,Matching,1,2125,48.3%,14,282,6,0,Matching and updated,,,
26035,"4,400","2,070",47,47,8,17,73,15,21,"4,118","2,007",49,634,438,69,"3,733","1,632",44,35,0,0,4,2,50,27,1,4,5,926,4,1055,250,18,5,881,0,0,1,8790,Matching,,,0.0%,10,644,,0,Matching and updated,,,
18001,"4,395",214,5,55,21,38,433,30,7,"3,751",149,4,499,63,13,"3,879",151,4,26,0,0,6,0,0,39,0,0,3,1475,12,366,295,15,0,0,1,4941,4,1235,Matching,,27,0.6%,17,641,1,0,Matching and updated,,,
48185,"4,394",749,17,751,382,51,"1,682",234,14,"1,863",129,7,288,156,54,"4,105",593,14,22,0,0,0,0,0,10,0,0,5,935,14,325,346,13,8,586,0,0,0,0,Matching,,9,0.2%,12,2531,1,0,Matching and updated,,,
51033,"4,386","1,636",37,"1,250",732,59,326,25,8,"2,396",790,33,520,154,30,"3,866","1,482",38,17,14,82,15,3,20,20,1,5,2,1677,12,366,288,15,16,347,8,725,0,23363,Matching,,,0.0%,29,430,,0,Matching and updated,,,
51117,"4,384","1,311",30,"1,920",870,45,185,30,16,"2,091",370,18,496,499,101,"3,855",812,21,8,0,0,4,0,0,33,1,3,4,1096,12,365,378,12,8,603,0,0,0,0,Matching,,,0.0%,13,269,,0,Matching and updated,,,
13227,"4,377",599,14,35,1,3,214,22,10,"4,006",575,14,608,125,21,"3,760",474,13,8,0,0,2,0,0,24,0,0,4,1094,9,486,274,16,9,489,2,2249,4,1124,Matching,,,0.0%,20,280,,0,Matching and updated,,,
21183,"4,368",191,4,40,0,0,312,15,5,"3,937",170,4,446,38,9,"3,905",153,4,6,0,0,0,0,0,8,0,0,2,2190,5,874,258,17,8,548,2,2192,0,0,Matching,,,0.0%,9,2293,,0,Matching and updated,,,
29049,"4,366",285,7,85,10,12,85,9,11,"4,005",262,7,661,60,9,"3,668",225,6,28,3,11,2,0,0,34,0,0,5,1052,15,291,332,13,8,546,0,0,3,1456,Matching,,,0.0%,10,431,,0,Matching and updated,,,
39065,"4,364",913,21,45,17,38,95,15,16,"4,111",833,20,582,257,44,"3,773",656,17,11,0,0,0,0,0,24,4,17,0,0,7,623,335,13,7,625,0,0,0,0,Matching,,,0.0%,7,371,,0,Matching and updated,,,
13107,"4,354","1,466",34,"1,876",936,50,293,45,15,"2,044",419,20,547,212,39,"3,805","1,254",33,4,0,0,2,0,0,18,0,0,18,240,7,622,269,16,5,821,2,1889,0,14480,Matching,,48,1.1%,21,2349,1,0,Matching and updated,,,
30047,"4,344","1,185",27,45,29,64,101,17,17,"1,995",356,18,520,236,45,"3,806",949,25,"2,033",767,38,27,0,0,22,2,9,7,640,16,272,328,13,9,482,0,0,0,0,Matching,,,0.0%,8,644,,4,Matching and updated,,,
30093,"4,337",458,11,29,18,62,239,38,16,"3,816",362,9,555,62,11,"3,757",396,11,156,34,22,18,1,6,23,0,0,17,274,12,350,275,16,5,913,0,0,0,0,Matching,,,0.0%,8,3356,,0,Matching and updated,,,
51155,"4,336","2,685",62,252,359,142,141,141,100,"3,692","2,018",55,679,852,125,"3,636","1,833",50,15,6,40,2,0,0,25,1,4,3,1445,12,361,347,12,8,593,2,2473,9,524,Matching,,119,2.7%,17,1673,1,4,Matching and updated,,,
27015,"4,334",155,4,45,6,13,652,41,6,"3,555",108,3,664,65,10,"3,648",90,2,6,0,0,0,0,0,33,0,0,3,1265,9,467,285,15,5,811,3,1318,1,4217,Matching,,,0.0%,14,1347,,0,Matching and updated,,,
18031,"4,318","1,018",24,16,0,0,80,10,13,"4,087",987,24,718,236,33,"3,572",782,22,25,3,12,8,0,0,19,0,0,3,1516,10,432,282,15,6,726,0,0,0,0,Matching,,,0.0%,7,2310,,0,Matching and updated,,,
19149,"4,315",63,1,33,0,0,337,3,1,"3,766",58,2,470,31,7,"3,830",32,1,16,0,0,26,0,0,33,0,0,0,0,12,360,292,15,12,352,3,1348,4,1198,Matching,,116,2.7%,21,324,1,0,Matching and updated,,,
50001,"4,314",313,7,98,18,18,75,4,5,"3,990",278,7,448,115,26,"3,846",198,5,8,4,50,12,0,0,73,5,7,4,1079,20,211,393,11,10,454,0,0,0,0,Matching,,,0.0%,12,306,,0,Matching and updated,,,
1133,"4,311",119,3,49,0,0,159,0,0,"4,005",119,3,686,33,5,"3,606",86,2,18,0,0,6,0,0,20,0,0,2,2156,12,359,268,16,1,4043,4,1155,0,0,Matching,,,0.0%,7,196,,0,Matching and updated,,,
35017,"4,310",797,18,69,18,26,"2,950",580,20,"1,177",199,17,505,115,23,"3,789",682,18,65,0,0,6,0,0,31,0,0,0,0,13,334,300,14,6,747,1,8616,2,2154,Matching,,,0.0%,12,150,,0,Matching and updated,,,
36049,"4,309",240,6,67,8,12,65,0,0,"4,081",222,5,673,49,7,"3,599",191,5,6,0,0,10,0,0,29,0,0,0,22305,15,287,370,12,6,716,2,1790,0,0,Matching,,,0.0%,6,550,,0,Matching and updated,,,
54059,"4,308",955,22,79,27,34,17,0,0,"4,158",917,22,430,163,38,"3,863",792,21,0,0,0,2,0,0,11,0,0,2,2154,14,310,313,14,3,1431,0,21470,0,21470,Matching,,,0.0%,12,1252,,0,Matching and updated,,,
51145,"4,297",867,20,273,72,26,123,0,0,"3,747",750,20,527,211,40,"3,745",656,18,18,12,67,12,0,0,19,0,0,3,1432,12,361,303,14,6,716,0,0,0,0,Matching,,512,11.9%,10,2169,1,0,Matching and updated,,,
16075,"4,294",85,2,30,1,3,"1,069",15,1,"3,042",65,2,383,18,5,"3,896",67,2,28,0,0,10,0,0,23,0,0,0,17176,9,469,226,19,6,697,6,697,1,4184,Matching,,,0.0%,14,3319,,3,Matching and updated,,,
22085,"4,294","1,281",30,956,652,68,104,21,20,"2,125",315,15,465,291,63,"3,809",990,26,793,182,23,0,0,0,12,1,8,1,4294,8,573,295,15,11,390,0,0,0,0,Matching,,,0.0%,11,1179,,0,Matching and updated,,,
22003,"4,289",892,21,905,370,41,61,4,7,"3,110",507,16,376,114,30,"3,880",778,20,59,8,14,4,0,0,44,2,5,0,0,11,390,340,13,19,232,1,4288,2,2257,Matching,,,0.0%,23,435,,3,Matching and updated,,,
50025,"4,288",373,9,87,7,8,83,12,14,"3,853",334,9,596,184,31,"3,670",189,5,10,0,0,6,2,33,72,4,6,2,2450,27,161,451,10,10,437,0,0,0,0,Matching,,142,3.3%,15,2326,1,0,Matching and updated,,,
19021,"4,285",91,2,166,5,3,"1,545",35,2,"1,959",25,1,442,15,3,"3,800",76,2,10,0,0,89,26,29,444,0,0,4,1071,12,363,299,14,9,460,6,679,1,4280,Matching,,,0.0%,10,85,,1,Matching and updated,,,
1017,"4,282","1,273",30,"2,243",934,42,127,2,2,"1,848",327,18,537,278,52,"3,720",995,27,14,0,0,8,0,0,21,4,19,4,935,10,437,326,13,5,810,1,4726,0,0,Matching,,,0.0%,14,285,,0,Matching and updated,,,
51730,"4,281","5,468",128,"3,703","5,402",146,189,37,20,316,5,2,384,753,196,"3,886","4,715",121,6,10,167,8,1,13,35,0,0,8,608,14,306,361,12,11,389,8,563,8,535,Matching,,,0.0%,11,284,,0,Matching and updated,,,
47151,"4,280",538,13,12,0,0,34,11,32,"4,195",527,13,488,83,17,"3,786",455,12,10,0,0,4,0,0,19,0,0,4,1070,7,613,331,13,1,5277,0,0,0,0,Matching,1,888,20.8%,10,259,1,3,Matching and updated,,,
36095,"4,276",612,14,54,16,30,130,5,4,"3,992",575,14,595,209,35,"3,645",403,11,0,0,0,0,0,0,42,1,2,0,0,19,231,438,10,7,611,0,0,0,0,Matching,,,0.0%,13,1774,,0,Matching and updated,,,
26007,"4,274","1,356",32,24,6,25,72,24,33,"4,015","1,232",31,499,439,88,"3,750",917,24,33,18,55,6,0,0,27,0,0,2,2137,3,1425,198,22,8,530,0,0,0,0,Matching,1,1154,27.2%,9,3337,2,0,Matching and updated,,,
48233,"4,274",375,9,101,21,21,"1,438",97,7,"2,500",241,10,400,49,12,"3,845",326,8,61,12,20,2,0,0,28,0,0,5,950,10,450,355,12,8,565,2,1945,0,0,Matching,,,0.0%,11,436,,0,Matching and updated,,,
51840,"4,270","1,440",34,498,379,76,"1,443",238,16,"1,848",467,25,610,352,58,"3,643","1,088",30,41,156,380,4,1,25,97,1,1,0,2908,13,328,394,11,5,851,0,0,1,4257,Matching,,,0.0%,8,178,,0,Matching and updated,,,
47097,"4,266",938,22,"1,810",587,32,0,0,0,"2,347",350,15,747,291,39,"3,499",647,18,36,0,0,8,0,0,22,0,0,5,824,11,388,321,13,10,448,0,0,0,0,Matching,,4,0.1%,16,287,1,0,Matching and updated,,,
18175,"4,257",679,16,18,4,22,60,0,0,"4,079",667,16,864,357,41,"3,374",322,10,14,2,14,4,0,0,24,0,0,1,4300,13,327,247,17,9,489,0,0,0,0,Matching,,,0.0%,10,3965,,9,Matching and updated,,,
29209,"4,257","1,962",46,27,3,11,114,19,17,"3,970","1,520",38,666,291,44,"3,570","1,671",47,33,401,1215,6,2,33,23,0,0,6,729,14,308,322,13,8,566,0,0,6,707,Matching,,,0.0%,10,420,,0,Matching and updated,,,
54057,"4,253",481,11,188,35,19,29,0,0,"3,968",439,11,972,129,13,"3,272",352,11,2,0,0,2,0,0,24,0,0,2,2140,11,371,312,14,10,424,0,0,1,4240,Matching,,,0.0%,7,3252,,5,Matching and updated,,,
13123,"4,246",454,11,18,4,22,"1,067",78,7,"3,097",364,12,357,58,16,"3,877",396,10,8,0,0,2,0,0,14,3,21,7,704,8,531,260,16,6,708,0,0,0,0,Matching,,23,0.5%,7,1149,1,0,Matching and updated,,,
18077,"4,243",560,13,60,3,5,176,8,5,"3,823",544,14,609,48,8,"3,560",512,14,4,0,0,6,0,0,41,3,7,5,849,9,461,247,17,8,530,0,0,1,4243,Matching,,,0.0%,11,3985,,11,Matching and updated,,,
45089,"4,243","2,305",54,"3,884","2,202",57,35,9,26,258,56,22,694,452,65,"3,537","1,853",52,2,0,0,2,0,0,13,0,0,1,2111,14,303,266,16,2,2109,0,0,0,0,Matching,,571,13.5%,9,1203,2,0,Matching and updated,,,
48177,"4,243",270,6,271,46,17,"3,018",165,5,906,50,6,377,63,17,"3,856",207,5,0,0,0,2,0,0,12,3,25,3,1421,3,1414,298,14,6,703,0,0,0,0,Matching,,,0.0%,6,2498,,0,Matching and updated,,,
42119,"4,243",461,11,148,29,20,180,29,16,"3,699",395,11,490,113,23,"3,735",348,9,14,0,0,0,0,0,93,0,0,0,22435,11,386,306,14,11,404,7,629,9,487,Matching,,,0.0%,16,3133,,3,Matching and updated,,,
13293,"4,241","1,445",34,"1,509",909,60,136,11,8,"2,388",448,19,518,192,37,"3,711","1,253",34,6,2,33,6,0,0,19,0,0,1,0,9,471,264,16,8,527,2,2107,1,4214,Matching,,,0.0%,9,2630,,2,Matching and updated,,,
28029,"4,240","3,762",89,"2,980","3,190",107,238,21,9,988,551,56,301,109,36,"3,937","3,653",93,4,0,0,2,0,0,18,0,0,11,385,8,530,267,16,4,1060,2,2121,0,0,Matching,,16,0.4%,6,1853,1,1,Matching and updated,,,
13055,"4,235",447,11,243,41,17,427,17,4,"3,333",377,11,557,81,15,"3,670",366,10,8,0,0,2,0,0,18,0,0,3,1254,6,683,273,16,9,514,0,0,0,0,Matching,,,0.0%,15,361,,0,Matching and updated,,,
28139,"4,218",531,13,806,194,24,295,16,5,"3,015",311,10,716,162,23,"3,474",369,11,4,0,0,6,0,0,6,0,0,3,1411,7,603,301,14,8,603,0,0,1,4821,Matching,,,0.0%,9,813,,0,Matching and updated,,,
13189,"4,217","3,223",76,"2,157","2,511",116,159,32,20,"1,719",539,31,538,475,88,"3,662","2,748",75,8,0,0,6,3,50,18,0,0,6,703,9,469,278,15,5,855,0,0,0,0,Matching,,,0.0%,11,110,,0,Matching and updated,,,
20009,"4,217",146,3,81,7,9,"1,106",14,1,"2,870",115,4,524,25,5,"3,654",121,3,37,1,3,2,0,0,10,0,0,1,4315,8,562,323,13,5,837,0,0,0,0,Matching,,,0.0%,7,3066,,0,Matching and updated,,,
1109,"4,214","1,364",32,"2,313","1,060",46,121,2,2,"1,584",281,18,434,134,31,"3,761","1,230",33,30,7,23,0,0,0,80,0,0,4,1204,10,421,274,15,10,418,2,2458,2,1817,Matching,,,0.0%,11,561,,0,Matching and updated,,,
6035,"4,210",574,14,93,26,28,682,45,7,"2,997",447,15,300,97,32,"3,868",477,12,223,33,15,104,13,13,53,10,19,1,3831,8,505,212,20,9,471,0,0,0,0,Matching,,,0.0%,19,549,,0,Matching and updated,,,
5149,"4,207",153,4,63,1,2,"1,330",23,2,"2,677",127,5,495,32,6,"3,695",121,3,10,0,0,2,0,0,67,0,0,12,426,13,331,320,13,3,1552,4,1044,3,1392,Matching,,79,1.9%,15,455,1,0,Matching and updated,,,
54053,"4,189",825,20,47,18,38,18,0,0,"4,079",806,20,680,267,39,"3,494",558,16,0,0,0,0,0,0,14,0,0,3,1396,12,364,289,14,5,852,28,152,2,2087,Matching,,34,0.8%,7,981,1,0,Matching and updated,,,
48057,"4,186",227,5,91,9,10,"2,695",163,6,"1,120",43,4,332,58,17,"3,840",169,4,18,4,22,0,0,0,227,7,3,2,2093,10,419,271,15,12,363,0,0,4,1044,Matching,,,0.0%,13,377,,0,Matching and updated,,,
40001,"4,184",955,23,12,0,0,343,50,15,865,268,31,922,117,13,"3,242",838,26,"2,786",637,23,2,0,0,39,0,0,8,537,14,302,319,13,7,614,1,8906,0,0,Matching,,246,5.5%,14,4247,1,8,Matching and updated,,,
47183,"4,178",416,10,320,36,11,98,0,0,"3,617",368,10,546,0,0,"3,609",416,12,4,0,0,2,0,0,41,0,0,3,1393,12,363,332,13,7,581,1,3438,1,3438,Matching,,,0.0%,14,581,,0,Matching and updated,,,
41027,"4,175",276,7,34,0,0,"1,855",109,6,"2,089",145,7,492,116,24,"3,663",160,4,42,7,17,10,0,0,50,0,0,0,0,6,696,205,20,7,569,2,2193,5,900,Matching,,,0.0%,11,2434,,0,Matching and updated,,,
55085,"4,175",336,8,41,10,24,90,2,2,"3,720",256,7,546,123,23,"3,629",213,6,229,57,25,4,0,0,44,0,0,6,684,12,360,322,13,9,480,0,0,1,4079,Matching,,,0.0%,7,217,,0,Matching and updated,,,
21239,"4,174",963,23,157,57,36,592,170,29,"3,193",672,21,388,100,26,"3,773",863,23,2,0,0,2,0,0,44,0,0,2,1988,12,363,213,20,3,1388,3,1388,0,0,Matching,,,0.0%,10,1346,,0,Matching and updated,,,
51197,"4,174",529,13,196,72,37,67,2,3,"3,797",436,11,376,119,32,"3,795",410,11,8,0,0,4,0,0,27,0,0,3,1391,13,321,286,15,3,1387,0,0,0,0,Matching,,,0.0%,7,1841,,0,Matching and updated,,,
55083,"4,170",386,9,31,1,3,161,1,1,"3,780",349,9,604,106,18,"3,574",280,8,87,9,10,6,0,0,12,0,0,5,688,14,297,325,13,13,319,0,0,1,4151,Matching,,,0.0%,13,2908,,1,Matching and updated,,,
37123,"4,167","1,637",39,818,635,78,"1,397",384,27,"1,733",546,32,498,399,80,"3,655","1,238",34,8,6,75,8,0,0,82,3,4,5,833,12,338,330,13,0,0,1,4175,4,1044,Matching,,,0.0%,9,2086,,0,Matching and updated,,,
51009,"4,164","7,041",169,854,"1,865",218,140,97,69,"2,818","3,831",136,619,599,97,"3,514","6,442",183,43,20,47,4,0,0,19,7,37,3,1388,13,320,360,12,8,535,0,0,0,0,Matching,,107,2.6%,13,133,2,0,Matching and updated,,,
22075,"4,161","1,612",39,"1,201",925,77,215,61,28,"2,320",548,24,534,326,61,"3,610","1,286",36,63,8,13,4,0,0,237,30,13,0,0,9,462,295,14,6,639,0,27467,0,0,Matching,,,0.0%,15,127,,0,Matching and updated,,,
28093,"4,151","1,906",46,"2,476","1,636",66,340,55,16,"1,243",196,16,343,145,42,"3,825","1,761",46,2,0,0,0,0,0,4,0,0,1,4151,12,346,313,13,1,4123,3,1374,0,0,Matching,,9,0.2%,10,1962,1,0,Matching and updated,,,
51167,"4,139",277,7,42,0,0,36,0,0,"4,006",277,7,572,104,18,"3,564",173,5,6,0,0,11,0,0,12,0,0,8,497,11,383,287,14,9,459,1,4127,1,4586,Matching,,,0.0%,10,1987,,0,Matching and updated,,,
32013,"4,130",287,7,25,6,24,"1,494",0,0,"2,268",219,10,510,32,6,"3,598",255,7,195,9,5,10,0,0,40,0,0,2,2044,6,677,214,19,5,823,0,0,0,0,Matching,,,0.0%,6,1026,,0,Matching and updated,,,
48179,"4,127",274,7,115,21,18,"1,735",86,5,"2,140",154,7,389,55,14,"3,709",219,6,18,3,17,0,0,0,18,0,0,2,2064,8,500,310,13,10,433,2,2058,2,2058,Matching,,,0.0%,10,2551,,0,Matching and updated,,,
29167,"4,127",533,13,26,48,185,65,11,17,"3,836",461,12,507,106,21,"3,666",427,12,46,6,13,8,0,0,27,0,0,8,705,15,275,392,11,1,4112,0,0,0,0,Matching,,,0.0%,10,3376,,12,Matching and updated,,,
17103,"4,126",717,17,98,23,23,188,27,14,"3,545",621,18,530,227,43,"3,570",490,14,14,9,64,2,0,0,32,0,0,3,1389,11,375,278,15,1,4112,0,0,1,4112,Matching,,,0.0%,11,711,,2,Matching and updated,,,
16067,"4,123",166,4,23,4,17,"1,869",79,4,"2,161",79,4,451,35,8,"3,675",131,4,31,0,0,8,0,0,14,0,0,4,1032,7,589,213,19,1,4047,3,1322,0,0,Matching,,,0.0%,16,140,,0,Matching and updated,,,
54083,"4,120",568,14,29,0,0,25,3,12,"3,993",560,14,557,191,34,"3,562",377,11,2,1,50,6,0,0,12,0,0,2,2069,31,133,303,14,3,1300,6,730,0,0,Matching,,,0.0%,22,296,,0,Matching and updated,,,
13257,"4,116","1,226",30,528,358,68,168,35,21,"3,090",657,21,555,231,42,"3,558",995,28,6,0,0,6,0,0,39,0,0,0,0,7,588,255,16,2,2293,2,2683,10,423,Matching,1,,0.0%,12,1027,,0,Matching and updated,,,
1025,"4,115",896,22,"2,425",742,31,48,0,0,"1,564",150,10,416,46,11,"3,684",850,23,14,0,0,0,0,0,30,0,0,4,1029,16,265,244,17,6,746,0,0,0,0,Matching,,,0.0%,10,3645,,0,Matching and updated,,,
49007,"4,112",373,9,26,8,31,572,129,23,"3,401",236,7,768,34,4,"3,310",339,10,38,0,0,8,0,0,25,0,0,4,1028,10,399,207,20,7,578,1,4104,0,0,Matching,,,0.0%,8,2893,,0,Matching and updated,,,
28163,"4,112","2,997",73,"3,298","2,653",80,31,0,0,736,339,46,383,305,80,"3,727","2,692",72,0,0,0,0,0,0,16,0,0,1,4112,11,374,266,15,6,695,1,8196,0,0,Matching,,32,0.8%,11,2529,1,2,Matching and updated,,,
55123,"4,108",208,5,35,21,60,108,3,3,"3,812",177,5,543,117,22,"3,558",91,3,12,0,0,6,0,0,18,0,0,0,0,11,377,326,13,8,493,0,0,2,2272,Matching,,,0.0%,14,815,,0,Matching and updated,,,
48117,"4,105",824,20,21,31,148,"3,565",773,22,460,20,4,253,145,57,"3,835",679,18,10,0,0,0,0,0,19,0,0,4,1173,11,373,295,14,3,1460,7,610,0,0,Matching,,,0.0%,15,1280,,0,Matching and updated,,,
27047,"4,105","1,045",25,106,89,84,677,267,39,"3,078",617,20,631,445,71,"3,451",600,17,4,0,0,4,0,0,133,32,24,1,4105,5,861,321,13,1,4130,2,2065,2,2065,Matching,,303,7.3%,16,1862,8,0,Matching and updated,,,
45069,"4,104","4,919",120,"2,411","3,252",135,32,42,131,"1,211",854,71,589,462,78,"3,502","4,457",127,197,272,138,6,0,0,28,0,0,1,4104,11,373,288,14,4,1022,4,1022,4,1022,Matching,,,0.0%,4,2168,,4,Matching and updated,,,
48293,"4,098",215,5,852,40,5,"1,488",42,3,"1,569",122,8,374,47,13,"3,730",168,5,18,1,6,4,0,0,43,0,0,3,1366,9,455,312,13,10,408,2,1738,3,1433,Matching,,,0.0%,11,791,,0,Matching and updated,,,
5111,"4,090","1,385",34,515,252,49,223,41,18,"3,275","1,075",33,464,232,50,"3,603","1,153",32,8,0,0,6,0,0,6,0,0,4,1023,13,315,348,12,2,2329,0,0,1,5435,Matching,,,0.0%,12,1157,,0,Matching and updated,,,
6005,"4,088",756,18,22,4,18,808,131,16,"2,808",503,18,610,167,27,"3,447",589,17,119,49,41,8,3,38,62,5,8,0,0,8,545,200,20,8,511,0,0,4,1022,Matching,1,,0.0%,16,554,,0,Matching and updated,,,
28043,"4,086",257,6,"2,074",195,9,17,0,0,"1,918",59,3,605,66,11,"3,466",191,6,12,0,0,4,0,0,23,0,0,6,681,7,584,258,16,0,0,0,0,0,0,Matching,1,,0.0%,14,95,,0,Matching and updated,,,
17165,"4,086",429,10,148,31,21,58,0,0,"3,532",351,10,787,112,14,"3,261",317,10,8,0,0,0,0,0,50,0,0,0,0,4,1022,284,14,6,676,0,0,0,0,Matching,,,0.0%,14,181,,0,Matching and updated,,,
26061,"4,084",297,7,61,3,5,25,0,0,"3,835",285,7,446,80,18,"3,622",217,6,44,5,11,18,0,0,73,0,0,0,0,7,592,236,17,14,273,11,344,3,1473,Matching,,,0.0%,15,185,,0,Matching and updated,,,
37053,"4,084","1,126",28,224,91,41,214,32,15,"3,293",755,23,394,213,54,"3,654",913,25,10,3,30,6,0,0,24,34,142,3,1361,14,295,293,14,7,568,5,809,2,2026,Matching,,579,14.3%,16,506,3,0,Matching and updated,,,
54029,"4,079",953,23,96,123,128,10,0,0,"3,862",830,21,730,262,36,"3,342",691,21,0,0,0,0,0,0,8,0,0,7,595,16,263,295,14,2,2139,5,1035,0,0,Matching,,,0.0%,21,1374,,0,Matching and updated,,,
45087,"4,078","1,157",28,"1,508",673,45,43,3,7,"2,249",418,19,605,292,48,"3,462",865,25,10,0,0,6,3,50,14,0,0,2,1158,11,371,287,14,5,750,0,0,2,1876,Matching,,,0.0%,11,3240,,4,Matching and updated,,,
5103,"4,078",615,15,"2,018",404,20,130,16,12,"1,757",154,9,359,15,4,"3,691",600,16,8,0,0,8,1,13,36,0,0,7,560,12,340,321,13,9,396,3,1229,4,922,Matching,,,0.0%,11,190,,0,Matching and updated,,,
48365,"4,077",187,5,667,67,10,628,3,0,"2,660",116,4,370,16,4,"3,693",171,5,14,0,0,4,0,0,32,0,0,1,3990,13,326,314,13,4,1151,1,4030,3,1343,Matching,,,0.0%,13,3925,,12.5,Matching and updated,,,
40153,"4,076","2,206",54,40,36,90,795,317,40,"2,919","1,123",38,511,70,14,"3,541","2,136",60,181,108,60,6,622,10367,37,0,0,2,2717,13,322,271,15,9,464,3,1612,7,615,Matching,,,0.0%,21,3204,,3.75,Matching and updated,,,
5023,"4,073",479,12,14,0,0,143,7,5,"3,842",472,12,507,93,18,"3,550",386,11,14,0,0,2,0,0,16,0,0,5,723,14,291,303,13,7,619,0,0,0,0,Matching,,,0.0%,10,1193,,0,Matching and updated,,,
54109,"4,066","1,750",43,43,27,63,12,0,0,"3,971","1,715",43,773,655,85,"3,284","1,095",33,2,0,0,0,0,0,10,0,0,0,0,4,1017,296,14,2,1823,0,0,1,4011,Matching,,,0.0%,13,410,,0,Matching and updated,,,
47185,"4,061",79,2,107,3,3,85,0,0,"3,780",76,2,566,19,3,"3,473",60,2,12,0,0,10,0,0,26,0,0,2,1944,9,451,266,15,4,1003,0,0,0,0,Matching,,,0.0%,13,1220,,0,Matching and updated,,,
29215,"4,056",543,13,41,2,5,44,0,0,"3,875",539,14,592,209,35,"3,446",334,10,8,0,0,6,0,0,22,0,0,0,0,16,262,311,13,5,801,2,2568,0,0,Matching,,,0.0%,6,2873,,0,Matching and updated,,,
56029,"4,051",251,6,27,5,19,326,24,7,"3,545",221,6,604,58,10,"3,422",193,6,35,0,0,8,0,0,31,0,0,2,2110,13,316,325,12,5,800,0,0,0,0,Matching,,,0.0%,6,2862,,0,Matching and updated,,,
39073,"4,043",622,15,30,18,60,37,30,81,"3,847",565,15,741,262,35,"3,282",360,11,6,0,0,0,0,0,17,0,0,2,2156,6,632,236,17,6,672,2,2060,0,0,Matching,,17,0.4%,13,1870,1,0,Matching and updated,,,
27115,"4,035",128,3,66,4,6,110,6,5,"3,443",90,3,426,48,11,"3,607",80,2,270,26,10,4,0,0,34,0,0,2,2024,7,611,288,14,7,614,0,0,0,0,Matching,,1023,25.6%,8,545,3,0,Matching and updated,,,
28133,"4,030","2,338",58,"3,853","2,281",59,70,0,0,105,57,54,376,277,74,"3,637","2,061",57,0,0,0,0,0,0,2,0,0,5,896,13,310,281,14,8,715,4,1247,2,2680,Matching,,,0.0%,15,263,,1,Matching and updated,,,
35055,"4,030",520,13,46,12,26,"2,820",433,15,826,57,7,493,59,12,"3,510",461,13,274,14,5,12,2,17,27,2,7,0,0,10,401,312,13,10,420,7,571,5,776,Matching,,79,2.0%,18,990,1,0,Matching and updated,,,
1111,"4,026",402,10,967,204,21,96,0,0,"2,833",190,7,409,95,23,"3,615",307,8,14,0,0,10,0,0,21,0,0,4,1007,10,424,248,16,8,510,0,0,0,0,Matching,,,0.0%,11,1417,,0,Matching and updated,,,
13207,"4,025","1,570",39,"1,022",712,70,92,23,25,"2,765",778,28,441,349,79,"3,568","1,221",34,6,0,0,0,0,0,27,0,0,5,827,7,575,265,15,11,432,11,432,2,2374,Matching,,,0.0%,11,2603,,0,Matching and updated,,,
26029,"4,011",355,9,36,1,3,126,4,3,"3,601",317,9,375,57,15,"3,611",298,8,71,20,28,10,0,0,38,0,0,0,0,6,698,238,17,7,551,3,1221,0,0,Matching,,,0.0%,9,404,,0,Matching and updated,,,
